Unnamed: 0,NAME,InChIKey,Precursor_type,Spectrum_type,PrecursorMZ,Ion_mode,Collision_energy,Formula,MW,ExactMass,SMILES,InChI,computedSMILES,RT,NumPeaks,Peaks
893,Kaempferol,IYRMWMYZSQPJKC-UHFFFAOYSA-N,[M-H]-,MS2,285.0415,N,40,C15H10O6,286,286.047738,c1cc(ccc1c2c(c(=O)c3c(cc(cc3o2)O)O)O)O,"InChI=1S/C15H10O6/c16-8-3-1-7(2-4-8)15-14(20)13(19)12-10(18)5-9(17)6-11(12)21-15/h1-6,16-18,20H",O=C1C(O)=C(OC=2C=C(O)C=C(O)C12)C=3C=CC(O)=CC3,588.6,58,"['107.0140 9.609610', '108.0214 18.118118', '109.0295 18.118118', '115.0555 10.010010', '117.0346 74.874875', '118.0398 8.608609', '121.0287 10.110110', '123.0094 7.207207', '130.0425 15.715716', '131.0507 24.224224', '133.0317 16.616617', '135.0153 21.721722', '136.0173 9.609610', '137.0257 13.413413', '143.0501 33.033033', '145.0313 37.337337', '151.0050 15.015015', '151.0086 15.015015', '154.0428 12.812813', '155.0502 14.814815', '156.0566 21.121121', '157.0537 31.431431', '158.0405 14.214214', '159.0450 42.042042', '161.0262 32.732733', '163.0061 15.515516', '164.0121 11.711712', '167.0513 12.712713', '169.0488 7.807808', '171.0455 29.629630', '173.0361 9.909910', '183.0453 16.716717', '184.0520 17.017017', '185.0607 37.537538', '187.0404 37.137137', '195.0456 7.807808', '196.0520 9.409409', '199.0403 12.812813', '201.0566 9.309309', '210.0324 8.108108', '211.0413 28.828829', '213.0419 8.108108', '214.0290 9.709710', '215.0371 8.508509', '219.0320 7.707708', '227.0350 60.160160', '228.0418 12.612613', '229.0503 37.837838', '239.0349 55.155155', '240.0399 16.616617', '243.0311 12.412412', '255.0290 37.337337', '256.0356 12.312312', '257.0430 7.307307', '267.0306 19.619620', '268.0377 10.710711', '285.0415 100.000000', '286.0433 18.018018']"
1135,5-Methoxysalicylic acid,IZZIWIAOVZOBLF-UHFFFAOYSA-N,[M-H]-,MS2,167.036,N,10,C8H8O4,168,168.0422587,COc1ccc(c(c1)C(=O)O)O,"InChI=1S/C8H8O4/c1-12-5-2-3-7(9)6(4-5)8(10)11/h2-4,9H,1H3,(H,10,11)",O=C(O)C1=CC(OC)=CC=C1O,319.8,8,"['95.013 2.402402', '108.023 100.000000', '109.026 5.605606', '123.010 3.003003', '152.013 75.875876', '153.016 5.405405', '167.036 52.452452', '168.040 4.904905']"
229,"9Z, 11E-Linoleic acid",JBYXPOFIGCOSSB-GOJKSUSPSA-N,[M-H]-,MS2,279.2334,N,20,C18H32O2,280,280.2402303,CCCCCC/C=C/C=C\CCCCCCCC(=O)O,"InChI=1S/C18H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h7-10H,2-6,11-17H2,1H3,(H,19,20)/b8-7+,10-9-",O=C(O)CCCCCCCC=CC=CCCCCCC,1820.4,2,"['279.2334 100.000000', '280.2364 16.616617']"
249,"10E, 12Z-Linoleic acid",JBYXPOFIGCOSSB-UQGDGPGGSA-N,[M-H]-,MS2,279.2336,N,30,C18H32O2,280,280.2402303,CCCCCC/C=C\C=C\CCCCCCCC(=O)O,"InChI=1S/C18H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h7-10H,2-6,11-17H2,1H3,(H,19,20)/b8-7-,10-9+",O=C(O)CCCCCCCCC=CC=CCCCCC,1816.8,3,"['279.2336 100.000000', '280.2368 20.820821', '894.4958 3.903904']"
243,"9E, 11E-Linoleic acid",JBYXPOFIGCOSSB-XBLVEGMJSA-N,[M-H]-,MS2,279.2339,N,30,C18H32O2,280,280.2402303,CCCCCC/C=C/C=C/CCCCCCCC(=O)O,"InChI=1S/C18H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h7-10H,2-6,11-17H2,1H3,(H,19,20)/b8-7+,10-9+",O=C(O)CCCCCCCC=CC=CCCCCCC,1852.8,2,"['279.2339 100.000000', '280.2377 17.917918']"
96,7-Glu tricin,JGXFMIJHKASCIZ-LDBVRRDLSA-N,[M-H]-,MS2,491.1277,N,37.001,C23H24O12,492,492.1267762,c1(cc(c2c(c1)oc(cc2=O)c1cc(c(c(c1)OC)O)OC)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO,"InChI=1S/C23H24O12/c1-31-15-3-9(4-16(32-2)19(15)27)13-7-12(26)18-11(25)5-10(6-14(18)34-13)33-23-22(30)21(29)20(28)17(8-24)35-23/h3-7,17,20-25,27-30H,8H2,1-2H3/t17-,20-,21+,22-,23-/m1/s1",O=C1C=C(OC2=CC(OC3OC(CO)C(O)C(O)C3O)=CC(O)=C12)C=4C=C(OC)C(O)=C(OC)C4,433.2,13,"['226.0275 45.245245', '227.0339 13.013013', '243.0282 12.812813', '270.0121 11.511512', '271.0274 16.216216', '285.0377 43.343343', '313.0330 100.000000', '314.0395 11.111111', '328.0591 22.222222', '461.0706 70.470470', '476.0921 71.271271', '477.1078 10.910911', '491.1147 13.313313']"
681,"5,8-Dihydroxyflavanone",JJRIYFGZKRETII-UHFFFAOYSA-N,[M-H]-,MS2,255.0636,N,20,C15H12O4,256,256.0735589,O=C1C=2C(O)=CC=C(O)C2OC(C=3C=CC=CC3)C1,"InChI=1S/C15H12O4/c16-10-6-7-11(17)15-14(10)12(18)8-13(19-15)9-4-2-1-3-5-9/h1-7,13,16-17H,8H2",O=C1C=2C(O)=CC=C(O)C2OC(C=3C=CC=CC3)C1,750,2,"['227.0695 38.838839', '255.0636 100.000000']"
115,3-Glucuronyl-22-DDMP Soyasapogenol B,JNXGVLRHSYOTKM-AIGSDHBOSA-N,[M-H]-,MS2,759.4344,N,47.2306,C42H64O12,760,760.4397775,C1[C@@H]([C@@](C2[C@](C1)(C1[C@@](CC2)([C@]2(C(=CC1)[C@H]1[C@@](CC2)([C@@H](CC(C1)(C)C)O[C@H]1OC(=C(C(=O)C1)O)C)C)C)C)C)(CO)C)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)C(=O)O,"InChI=1S/C42H64O12/c1-21-30(45)24(44)17-29(51-21)52-28-19-37(2,3)18-23-22-9-10-26-39(5)13-12-27(53-36-33(48)31(46)32(47)34(54-36)35(49)50)40(6,20-43)25(39)11-14-42(26,8)41(22,7)16-15-38(23,28)4/h9,23,25-29,31-34,36,43,45-48H,10-20H2,1-8H3,(H,49,50)/t23-,25?,26?,27-,28+,29+,31-,32-,33+,34-,36+,38+,39-,40+,41+,42+/m0/s1",O=C(O)C1OC(OC2CCC3(C)C4CC=C5C6CC(C)(C)CC(OC7OC(=C(O)C(=O)C7)C)C6(C)CCC5(C)C4(C)CCC3C2(C)CO)C(O)C(O)C1O,1300.8,7,"['113.0247 16.916917', '125.0247 4.204204', '175.0255 3.003003', '659.4184 3.503504', '759.4344 100.000000', '760.4362 43.043043', '761.4387 11.311311']"
504,"5,4'-Dihydroxy-7-methoxyflavone",JPMYFOBNRRGFNO-UHFFFAOYSA-N,[M-H]-,MS2,283.1,N,40,C16H12O5,284,284.0684735,COc1cc(c2c(=O)cc(oc2c1)c3ccc(cc3)O)O,"InChI=1S/C16H12O5/c1-20-11-6-12(18)16-13(19)8-14(21-15(16)7-11)9-2-4-10(17)5-3-9/h2-8,17-18H,1H3",O=C1C=C(OC=2C=C(OC)C=C(O)C12)C=3C=CC(O)=CC3,874.8,8,"['117.0331 33.433433', '151.0037 17.117117', '211.0397 17.017017', '239.0347 31.531532', '240.0403 32.332332', '267.0269 16.216216', '268.0354 100.000000', '269.0399 17.717718']"
775,Kaempferol-3-O-glucoside,JPUKWEQWGBDDQB-QSOFNFLRSA-N,[M-H]-,MS2,447.0937,N,30,C21H20O11,448,448.1005615,c1cc(ccc1c2c(c(=O)c3c(cc(cc3o2)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O,"InChI=1S/C21H20O11/c22-7-13-15(26)17(28)18(29)21(31-13)32-20-16(27)14-11(25)5-10(24)6-12(14)30-19(20)8-1-3-9(23)4-2-8/h1-6,13,15,17-18,21-26,28-29H,7H2/t13-,15-,17+,18-,21+/m1/s1",O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=CC4,362.4,26,"['125.0255 0.200200', '151.0053 0.500501', '178.9996 0.200200', '227.0342 4.504505', '228.0383 0.900901', '229.0479 0.400400', '241.0486 0.200200', '243.0307 0.300300', '255.0295 9.709710', '255.0652 0.200200', '256.0355 3.003003', '257.0427 1.001001', '267.0293 0.100100', '269.0436 0.200200', '283.0605 0.200200', '284.0328 100.000000', '285.0392 31.231231', '286.0419 3.803804', '287.0447 0.300300', '299.0564 0.200200', '327.0517 1.101101', '328.0559 0.200200', '357.0614 0.200200', '447.0937 23.223223', '448.0964 3.203203', '449.0976 0.700701']"
476,"2',4'-Dihydroxychalcone",JUMSUVHHUVPSOY-RMKNXTFCSA-N,[M-H]-,MS2,239.0707,N,20,C15H12O3,240,240.0786442,c1ccc(cc1)/C=C/C(=O)c2ccc(cc2O)O,"InChI=1S/C15H12O3/c16-12-7-8-13(15(18)10-12)14(17)9-6-11-4-2-1-3-5-11/h1-10,16,18H/b9-6+",O=C(C=CC=1C=CC=CC1)C2=CC=C(O)C=C2O,984,17,"['109.0296 2.802803', '135.0082 24.324324', '136.0125 1.401401', '147.0454 0.500501', '148.0154 3.803804', '153.0180 3.103103', '167.0852 1.701702', '180.0069 1.101101', '193.0653 0.600601', '195.0802 2.102102', '196.0850 0.500501', '197.0594 5.505506', '198.0634 1.201201', '211.0777 0.700701', '239.0707 100.000000', '240.0736 19.619620', '241.0764 2.202202']"
1089,Pygenic acid B a,JXSVIVRDWWRQRT-UMCOSQRYSA-N,[M-H]-,MS2,487.3427,N,40,C30H48O5,488,488.3501746,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(C[C@H]([C@H]([C@]5(C)CO)O)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,"InChI=1S/C30H48O5/c1-17-9-12-30(25(34)35)14-13-28(5)19(23(30)18(17)2)7-8-22-26(3)15-20(32)24(33)27(4,16-31)21(26)10-11-29(22,28)6/h7,17-18,20-24,31-33H,8-16H2,1-6H3,(H,34,35)/t17-,18+,20-,21-,22-,23+,24-,26+,27-,28-,29-,30+/m1/s1",O=C(O)C12CCC(C)C(C)C2C3=CCC4C5(C)CC(O)C(O)C(C)(CO)C5CCC4(C)C3(C)CC1,1134,8,"['407.2989 0.100100', '485.3280 0.200200', '487.2326 0.100100', '487.3427 100.000000', '487.4464 0.200200', '488.3457 27.427427', '489.3485 2.102102', '490.3503 0.200200']"
1106,Pygenic acid B b,JXSVIVRDWWRQRT-VULHWTOISA-N,[M-H]-,MS2,487.3427,N,40,C30H48O5,488,488.3501746,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CCC5[C@@]4(CC(C(C5(C)CO)O)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,"InChI=1S/C30H48O5/c1-17-9-12-30(25(34)35)14-13-28(5)19(23(30)18(17)2)7-8-22-26(3)15-20(32)24(33)27(4,16-31)21(26)10-11-29(22,28)6/h7,17-18,20-24,31-33H,8-16H2,1-6H3,(H,34,35)/t17-,18+,20?,21?,22-,23+,24?,26+,27?,28-,29-,30+/m1/s1",O=C(O)C12CCC(C)C(C)C2C3=CCC4C5(C)CC(O)C(O)C(C)(CO)C5CCC4(C)C3(C)CC1,1143,8,"['407.2989 0.100100', '485.3280 0.200200', '487.2326 0.100100', '487.3427 100.000000', '487.4464 0.200200', '488.3457 27.427427', '489.3485 2.102102', '490.3503 0.200200']"
615,Isosakuranin,KEEWIHDTSNESJZ-NKGQIIMOSA-N,[M-H]-,MS2,447.1,N,40,C22H24O10,448,448.136947,O=C1C2=C(O)C=C(OC3OC(CO)C(O)C(O)C3O)C=C2OC(C4=CC=C(OC)C=C4)C1,"InChI=1S/C22H24O10/c1-29-11-4-2-10(3-5-11)15-8-14(25)18-13(24)6-12(7-16(18)31-15)30-22-21(28)20(27)19(26)17(9-23)32-22/h2-7,15,17,19-24,26-28H,8-9H2,1H3",O=C1C2=C(O)C=C(OC3OC(CO)C(O)C(O)C3O)C=C2OC(C4=CC=C(OC)C=C4)C1,603,99,"['107.0149 0.500501', '108.0216 0.300300', '119.0512 0.200200', '123.0094 0.200200', '124.0179 0.200200', '125.0257 0.200200', '133.0294 0.200200', '135.0098 0.200200', '136.0174 1.301301', '137.0247 0.300300', '150.0362 0.100100', '151.0047 6.306306', '152.0065 0.400400', '159.0464 0.200200', '160.0540 0.200200', '163.0075 0.300300', '164.0128 8.708709', '165.0179 0.800801', '175.0049 0.500501', '175.0774 1.001001', '176.0787 0.100100', '177.0204 0.500501', '183.0449 0.200200', '186.0340 0.300300', '187.0378 0.200200', '188.0469 0.200200', '193.0168 0.300300', '196.0028 2.502503', '197.0061 0.300300', '197.0590 0.200200', '198.0696 0.700701', '199.0766 0.500501', '200.0509 0.200200', '201.0569 0.800801', '202.0625 0.200200', '203.0717 0.500501', '215.0740 0.200200', '217.0876 0.900901', '218.0927 0.200200', '225.0565 0.800801', '226.0646 2.102102', '227.0351 0.500501', '227.0652 0.300300', '228.0439 0.800801', '229.0491 0.200200', '237.0560 0.100100', '239.0720 0.200200', '241.0499 0.500501', '241.0883 9.409409', '242.0573 0.300300', '242.0916 1.401401', '243.0678 9.409409', '244.0716 1.101101', '253.0524 0.200200', '255.0678 0.400400', '256.0749 0.300300', '257.0828 0.600601', '265.0490 0.200200', '266.0595 0.300300', '267.0672 0.100100', '269.0456 0.700701', '269.0829 0.600601', '270.0551 12.812813', '271.0578 2.002002', '271.1008 0.200200', '281.0821 0.300300', '283.0624 1.101101', '284.0717 0.800801', '285.0795 100.000000', '286.0823 15.915916', '287.0839 1.101101', '293.0496 0.200200', '294.0557 0.200200', '299.0931 1.401401', '300.0971 0.200200', '309.0788 1.001001', '310.0827 0.200200', '311.0572 0.300300', '311.0901 0.100100', '312.0623 0.200200', '327.0904 1.101101', '328.0948 0.400400', '339.0912 0.200200', '987.6092 0.100100', '1142.5081 0.100100', '1178.5652 0.100100', '1252.3423 0.200200', '1274.6907 0.100100', '1281.6639 0.100100', '1290.0099 0.100100', '1296.1285 0.100100', '1339.3046 0.100100', '1349.2798 0.200200', '1380.4255 0.200200', '1386.6992 0.100100', '1389.6102 0.100100', '1445.2758 0.200200', '1446.5203 0.200200', '1447.1018 0.100100']"
343,Heptadecanoic acid,KEMQGTRYUADPNZ-UHFFFAOYSA-N,[M-H]-,MS2,269.2496,N,10,C17H34O2,270,270.2558803,CCCCCCCCCCCCCCCCC(=O)O,"InChI=1S/C17H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17(18)19/h2-16H2,1H3,(H,18,19)",O=C(O)CCCCCCCCCCCCCCCC,1935.6,4,"['269.2496 100.000000', '269.7685 0.400400', '270.2526 13.013013', '271.2554 0.700701']"
539,Apigenin-7-O-glucoside,KMOUJOKENFFTPU-QNDFHXLGSA-N,[M-H]-,MS2,431.1,N,50,C21H20O10,432,432.1056468,c1cc(ccc1c2cc(=O)c3c(cc(cc3o2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O,"InChI=1S/C21H20O10/c22-8-16-18(26)19(27)20(28)21(31-16)29-11-5-12(24)17-13(25)7-14(30-15(17)6-11)9-1-3-10(23)4-2-9/h1-7,16,18-24,26-28H,8H2/t16-,18-,19+,20-,21-/m1/s1",O=C1C=C(OC2=CC(OC3OC(CO)C(O)C(O)C3O)=CC(O)=C12)C=4C=CC(O)=CC4,388.2,10,"['117.0342 1.301301', '151.0053 1.901902', '225.0531 1.001001', '239.0332 3.703704', '240.0414 6.406406', '241.0435 1.601602', '267.0306 1.401401', '268.0358 100.000000', '269.0412 18.718719', '270.0446 2.302302']"
1202,Pseudobaptigenin,KNJNBKINYHZUGC-UHFFFAOYSA-N,[M-H]-,MS2,281.0477,N,35,C16H10O5,282,282.0528234,c1cc2c(cc1c3coc4cc(ccc4c3=O)O)OCO2,"InChI=1S/C16H10O5/c17-10-2-3-11-14(6-10)19-7-12(16(11)18)9-1-4-13-15(5-9)21-8-20-13/h1-7,17H,8H2",O=C1C2=CC=C(O)C=C2OC=C1C=3C=CC=4OCOC4C3,684.6,29,"['117.0357 4.904905', '132.0237 5.505506', '133.0302 9.309309', '135.0101 8.508509', '161.0247 2.402402', '167.0531 2.302302', '169.0665 3.103103', '180.0616 2.402402', '181.0661 2.102102', '185.0614 2.302302', '195.0467 5.905906', '196.0539 4.904905', '197.0630 5.205205', '208.0548 6.306306', '209.0631 8.608609', '211.0418 3.103103', '223.0422 32.032032', '224.0489 31.131131', '225.0569 21.521522', '226.0541 4.604605', '235.0414 2.102102', '237.0580 2.302302', '251.0366 19.819820', '252.0449 22.522523', '253.0526 100.000000', '254.0565 20.320320', '255.0594 3.103103', '279.0331 3.103103', '281.0477 8.908909']"
1197,Prunetin,KQMVAGISDHMXJJ-UHFFFAOYSA-N,[M-H]-,MS2,283.064,N,30,C16H12O5,284,284.0684735,COc1cc(c2c(c1)occ(c2=O)c3ccc(cc3)O)O,"InChI=1S/C16H12O5/c1-20-11-6-13(18)15-14(7-11)21-8-12(16(15)19)9-2-4-10(17)5-3-9/h2-8,17-18H,1H3",O=C1C(=COC=2C=C(OC)C=C(O)C12)C=3C=CC(O)=CC3,871.2,11,"['211.0418 3.203203', '223.0427 7.607608', '224.0500 6.406406', '226.0300 5.205205', '239.0376 26.526527', '240.0438 16.816817', '267.0322 23.423423', '268.0397 100.000000', '269.0439 17.317317', '270.0469 3.203203', '283.0640 2.702703']"
800,"3,6,2',3'-Tetrahydroxyflavone",KQRPHHDERPYSPX-UHFFFAOYSA-N,[M-H]-,MS2,285.04,N,30,C15H10O6,286,286.047738,c1cc(c(c(c1)O)O)c2c(c(=O)c3cc(ccc3o2)O)O,"InChI=1S/C15H10O6/c16-7-4-5-11-9(6-7)13(19)14(20)15(21-11)8-2-1-3-10(17)12(8)18/h1-6,16-18,20H",O=C1C(O)=C(OC2=CC=C(O)C=C12)C=3C=CC=C(O)C3O,475.2,27,"['108.0218 4.804805', '109.0283 4.104104', '119.0146 3.403403', '121.0295 19.619620', '122.0313 1.701702', '131.0130 1.701702', '135.0090 8.208208', '143.0498 2.202202', '147.0079 2.802803', '148.0158 1.801802', '149.0242 100.000000', '150.0271 6.406406', '155.0504 2.302302', '163.0027 4.504505', '164.0116 1.901902', '175.0026 2.202202', '182.0373 1.801802', '183.0447 3.803804', '199.0399 3.003003', '210.0322 1.601602', '211.0390 4.904905', '227.0346 9.509510', '229.0514 3.403403', '239.0330 4.304304', '255.0300 1.701702', '257.0468 2.002002', '267.0285 1.901902']"
610,Nevadensin,KRFBMPVGAYGGJE-UHFFFAOYSA-N,[M-H]-,MS2,343.08,N,50,C18H16O7,344,344.0896029,COc1ccc(cc1)c2cc(=O)c3c(c(c(c(c3o2)OC)O)OC)O,"InChI=1S/C18H16O7/c1-22-10-6-4-9(5-7-10)12-8-11(19)13-14(20)17(23-2)15(21)18(24-3)16(13)25-12/h4-8,20-21H,1-3H3",O=C1C=C(OC=2C(OC)=C(O)C(OC)=C(O)C12)C=3C=CC(OC)=CC3,882,26,"['117.0345 31.531532', '141.0344 11.411411', '142.0423 33.333333', '145.0294 10.610611', '155.0501 32.732733', '157.0655 30.230230', '158.0372 21.021021', '169.0291 14.914915', '170.0370 100.000000', '171.0406 8.908909', '173.0605 37.437437', '177.9903 9.909910', '180.9777 9.009009', '185.0244 13.513514', '185.0605 10.810811', '186.0318 75.175175', '197.0242 8.908909', '198.0317 98.798799', '199.0356 11.311311', '213.0192 19.819820', '214.0267 56.556557', '226.0267 23.123123', '229.0503 14.914915', '242.0215 13.213213', '270.0166 15.715716', '298.0115 15.415415']"
653,Artocaprin,KRGDFVQWQJIMEK-RMKNXTFCSA-N,[M-H]-,MS2,435.18,N,40,C26H28O6,436,436.1885886,CC(C)/C=C/c1c(cc2c(c1O)c(=O)c(c(o2)c3ccc(cc3O)O)CC=C(C)C)OC,"InChI=1S/C26H28O6/c1-14(2)6-9-18-21(31-5)13-22-23(24(18)29)25(30)19(10-7-15(3)4)26(32-22)17-11-8-16(27)12-20(17)28/h6-9,11-14,27-29H,10H2,1-5H3/b9-6+",O=C1C=2C(O)=C(C=CC(C)C)C(OC)=CC2OC(C=3C=CC(O)=CC3O)=C1CC=C(C)C,1596,35,"['109.0297 17.917918', '121.0296 5.705706', '133.0299 3.903904', '177.0953 2.502503', '227.0724 7.407407', '233.0812 27.427427', '234.0855 4.004004', '243.0660 19.719720', '244.0666 5.605606', '255.0663 100.000000', '256.0687 19.419419', '267.0659 6.706707', '280.0319 2.802803', '283.0962 7.907908', '297.0394 4.404404', '297.1132 6.206206', '298.1207 55.455455', '299.1218 12.812813', '308.0340 5.505506', '309.1136 3.003003', '313.1438 64.264264', '314.1470 12.212212', '323.0571 8.308308', '323.0918 10.810811', '324.0945 2.902903', '325.1469 3.503504', '333.1115 3.603604', '338.1183 8.408408', '349.1098 5.305305', '351.0869 17.217217', '352.0939 2.802803', '359.0961 2.602603', '365.1016 3.103103', '366.1098 5.605606', '377.1007 10.110110']"
660,"5,3',4'-Trihydroxyflavone",KXPQYWKYYDYOCQ-UHFFFAOYSA-N,[M-H]-,MS2,269.0455,N,30,C15H10O5,270,270.0528234,O=C1C=C(OC=2C=CC=C(O)C12)C=3C=CC(O)=C(O)C3,"InChI=1S/C15H10O5/c16-9-5-4-8(6-11(9)18)14-7-12(19)15-10(17)2-1-3-13(15)20-14/h1-7,16-18H",O=C1C=C(OC=2C=CC=C(O)C12)C=3C=CC(O)=C(O)C3,705.6,16,"['133.0289 72.372372', '134.0322 6.106106', '135.0078 24.624625', '161.0228 2.902903', '201.0200 2.902903', '213.0567 2.702703', '223.0403 5.505506', '224.0457 3.003003', '225.0544 8.408408', '227.0340 16.116116', '240.0451 2.602603', '241.0511 7.907908', '251.0375 5.605606', '269.0455 100.000000', '270.0485 13.613614', '271.0513 2.402402']"
793,Isobavachin,KYFBXCHUXFKMGQ-IBGZPJMESA-N,[M-H]-,MS2,323.1295,N,30,C20H20O4,324,324.1361591,CC(=CCc1c(ccc2c1O[C@@H](CC2=O)c3ccc(cc3)O)O)C,"InChI=1S/C20H20O4/c1-12(2)3-8-15-17(22)10-9-16-18(23)11-19(24-20(15)16)13-4-6-14(21)7-5-13/h3-7,9-10,19,21-22H,8,11H2,1-2H3/t19-/m0/s1",O=C1C2=CC=C(O)C(=C2OC(C3=CC=C(O)C=C3)C1)CC=C(C)C,878.4,18,"['117.0361 0.700701', '119.0503 100.000000', '120.0534 5.605606', '121.0558 0.500501', '136.0156 0.700701', '143.0502 0.600601', '144.0576 0.800801', '145.0287 0.400400', '157.0647 1.601602', '159.0811 7.107107', '160.0853 0.900901', '201.0542 0.400400', '203.0720 11.011011', '204.0748 1.301301', '217.0888 0.400400', '221.0816 2.602603', '281.1191 0.800801', '323.1295 0.400400']"
1206,Apigenin,KZNIFHPLKGYRTM-UHFFFAOYSA-N,[M-H]-,MS2,269.052,N,30,C15H10O5,270,270.0528234,c1cc(ccc1c2cc(=O)c3c(cc(cc3o2)O)O)O,"InChI=1S/C15H10O5/c16-9-3-1-8(2-4-9)13-7-12(19)15-11(18)5-10(17)6-14(15)20-13/h1-7,16-18H",O=C1C=C(OC=2C=C(O)C=C(O)C12)C=3C=CC(O)=CC3,580.837,23,"['105.038 8.408408', '107.017 26.626627', '117.038 100.000000', '118.041 8.108108', '121.033 4.304304', '149.029 30.930931', '151.008 49.449449', '152.011 2.602603', '157.070 2.102102', '159.049 11.111111', '181.068 3.103103', '182.076 2.302302', '183.049 4.204204', '197.067 2.402402', '199.047 1.801802', '201.061 6.406406', '224.056 3.103103', '225.061 15.215215', '226.061 1.801802', '227.040 12.212212', '269.052 82.382382', '270.056 9.909910', '271.057 2.002002']"
1218,"7,4'-Dihydroxyflavone",LCAWNFIFMLXZPQ-UHFFFAOYSA-N,[M-H]-,MS2,253.0531,N,25,C15H10O4,254,254.0579088,c1cc(ccc1c2cc(=O)c3ccc(cc3o2)O)O,"InChI=1S/C15H10O4/c16-10-3-1-9(2-4-10)14-8-13(18)12-6-5-11(17)7-15(12)19-14/h1-8,16-17H",O=C1C=C(OC2=CC(O)=CC=C12)C=3C=CC(O)=CC3,430.725,9,"['117.0357 92.692693', '118.0386 3.103103', '133.0302 7.207207', '135.0103 19.019019', '153.0203 6.006006', '224.0499 3.103103', '225.0566 3.403403', '253.0531 100.000000', '254.0567 8.808809']"
928,Sissotrin,LFEUICHQZGNOHD-RECXWPGBSA-N,[M-H]-,MS2,445.12,N,40,C22H22O10,446,446.1212969,COc1ccc(cc1)c2coc3cc(cc(c3c2=O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,"InChI=1S/C22H22O10/c1-29-11-4-2-10(3-5-11)13-9-30-15-7-12(6-14(24)17(15)18(13)25)31-22-21(28)20(27)19(26)16(8-23)32-22/h2-7,9,16,19-24,26-28H,8H2,1H3/t16-,19-,20+,21-,22-/m1/s1",O=C1C(=COC2=CC(OC3OC(CO)C(O)C(O)C3O)=CC(O)=C12)C=4C=CC(OC)=CC4,613.8,83,"['132.0229 0.300300', '151.0048 0.200200', '200.0527 0.100100', '211.0428 0.300300', '212.0507 0.200200', '215.0714 0.200200', '223.0424 0.800801', '224.0492 1.501502', '225.0540 0.300300', '226.0289 0.500501', '238.0618 0.100100', '239.0372 4.204204', '239.0740 0.400400', '240.0444 2.302302', '241.0484 0.300300', '251.0368 0.100100', '252.0452 2.102102', '253.0512 0.400400', '254.0592 0.400400', '255.0665 0.300300', '264.0438 0.300300', '267.0323 4.904905', '267.0685 0.700701', '268.0412 100.000000', '269.0435 13.413413', '270.0464 0.700701', '279.0674 0.200200', '281.0465 0.400400', '282.0568 0.600601', '283.0647 65.965966', '284.0674 10.710711', '285.0700 0.600601', '290.0586 0.400400', '292.0403 0.200200', '295.0645 0.100100', '296.0689 0.200200', '297.0799 0.200200', '307.0654 0.100100', '310.0527 0.200200', '311.0534 0.100100', '325.0774 0.100100', '830.7919 0.100100', '999.2930 0.100100', '1012.0317 0.100100', '1049.0179 0.100100', '1049.7859 0.100100', '1062.3684 0.100100', '1086.4440 0.100100', '1086.6777 0.100100', '1092.2871 0.100100', '1142.0389 0.100100', '1144.0472 0.100100', '1146.5863 0.100100', '1152.8600 0.100100', '1167.5540 0.100100', '1168.1443 0.100100', '1169.2340 0.100100', '1184.4850 0.100100', '1187.0586 0.200200', '1233.5986 0.100100', '1253.6493 0.100100', '1259.0721 0.100100', '1268.5414 0.100100', '1276.2845 0.100100', '1290.1107 0.100100', '1318.3710 0.100100', '1338.1300 0.100100', '1350.9218 0.100100', '1356.9041 0.100100', '1365.5515 0.200200', '1368.2601 0.100100', '1383.4518 0.100100', '1397.1383 0.100100', '1398.4873 0.100100', '1403.4137 0.100100', '1406.2034 0.100100', '1414.2767 0.200200', '1441.9375 0.100100', '1470.0194 0.100100', '1480.5641 0.100100', '1492.7917 0.200200', '1500.8160 0.100100', '1504.3995 0.100100']"
