smile,rt
CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,999.0
O=C(O)C1CCCN1,999.0
Cn1cnc(CC(N)C(=O)O)c1,999.0
CN1CC(O)=NC1=N,999.0
CN(C)CC(=O)O,999.0
CC1(O)CCOC(=O)C1,999.0
Nc1ccc(C(=O)O)cc1,999.0
Cn1c(=O)c2c(ncn2C)n(C)c1=O,999.0
Cn1cnc2c(ncn2C2OC(CO)C(O)C2O)c1=N,999.0
Cn1c(=N)[nH]c2c(ncn2C2OC(CO)C(O)C2O)c1=O,999.0
OCC1OCC(O)C(O)C1O,999.0
NC(CCCC(=O)O)C(=O)O,999.0
O=C(O)CCC(=O)C(=O)O,999.0
Nc1ncnc2c1ncn2C1OC2COP(=O)(O)OC2C1O,999.0
Nc1ccc(C(=O)O)cc1,999.0
O=C(O)C(O)C(O)C(O)C(O)COP(=O)(O)O,999.0
CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,999.0
CC(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,999.0
Nc1nc[nH]c2ncnc1-2,999.0
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,999.0
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O,999.0
N=C(O)c1ncn(C2OC(COP(=O)(O)O)C(O)C2O)c1N,999.0
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,999.0
N=C(N)NCCCC(N)C(=O)O,999.0
N=C(NCCCC(N)C(=O)O)NC(CC(=O)O)C(=O)O,999.0
N=C(O)CC(N)C(=O)O,999.0
NC(CC(=O)O)C(=O)O,999.0
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,999.0
C[N+](C)(C)CC(=O)[O-],999.0
O=C(O)CCCCC1SCC2N=C(O)NC21,999.0
C[N+](C)(C)CCCC(=O)[O-],999.0
CCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,999.0
Cn1c(=O)c2c(ncn2C)n(C)c1=O,999.0
C[N+](C)(C)CC(O)CC(=O)[O-],999.0
N=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(O)n1,999.0
C[N+](C)(C)CCOP(=O)(O)OP(=O)([O-])OCC1OC(n2ccc(=N)nc2O)C(O)C1O,999.0
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,999.0
O=C(O)C=C(CC(=O)O)C(=O)O,999.0
CC(O)(CC(=O)O)C(=O)O,999.0
O=C(O)CC(O)(CC(=O)O)C(=O)O,999.0
N=C(O)NCCCC(N)C(=O)O,999.0
N=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(O)n1,999.0
CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(O)=NCCC(O)=NCCS,999.0
CN(CC(=O)O)C(=N)N,999.0
CN1CC(O)=NC1=N,999.0
N=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(O)n1,999.0
N=c1ccn(C2OC(CO)C(O)C2O)c(O)n1,999.0
CCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,999.0
CC(=O)N(O)CCCC1N=C(O)CN=C(O)CN=C(O)CN=C(O)C(CCCN(O)C(C)=O)N=C(O)C(CCCN(O)C(C)=O)N=C1O,999.0
CN(C)C(=N)NCCCC(N)C(=O)O,999.0
CN(C)c1nc(O)c2ncn(C3OC(CO)C(O)C3O)c2n1,999.0
CN(C)C(Cc1cnc[nH]1)C(=O)O,999.0
CN(C)CCCCC(N)C(=O)O,999.0
C[N+]1(C)CCCC1C(=O)[O-],999.0
O=C(O)C(COP(=O)(O)O)OP(=O)(O)O,999.0
CCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,999.0
C[N+](C)(C)C(Cc1cnc([S-])[nH]1)C(=O)O,999.0
Cc1cc2nc3c(O)nc(=O)nc-3n(CC(O)C(O)C(O)COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)c2cc1C,999.0
CC(=O)N(O)CCCC1N=C(O)CN=C(O)CN=C(O)CN=C(O)C(CCCN(O)C(C)=O)N=C(O)C(CCCN(O)C(C)=O)N=C1O,999.0
O=P(O)(O)OCC1OC(O)(COP(=O)(O)O)C(O)C1O,999.0
O=P(O)(O)OCC1OC(O)(CO)C(O)C1O,999.0
O=C(O)C=CC(=O)O,999.0
N=c1nc(O)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)O)C(O)C3O)c2[nH]1,999.0
N=c1nc(O)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)OC4OC(CO)C(O)C(O)C4O)C(O)C3O)c2[nH]1,999.0
O=C(O)C(O)C(O)C(O)C(O)CO,999.0
NC1C(O)OC(CO)C(O)C1O,999.0
OCC1OC(O)C(O)C(O)C1O,999.0
O=P(O)(O)OCC1OC(O)C(O)C(O)C1O,999.0
NC(CCC(=O)O)C(=O)O,999.0
COC(=O)C(N)CCC(=O)O,999.0
N=C(O)CCC(N)C(=O)O,999.0
O=C(O)CCCC(=O)O,999.0
NC(CCC(O)=NC(CSSCC(N=C(O)CCC(N)C(=O)O)C(O)=NCC(=O)O)C(O)=NCC(=O)O)C(=O)O,999.0
O=CC(O)COP(=O)(O)O,999.0
O=C(O)C(O)CO,999.0
O=P(O)(O)OC(CO)CO,999.0
C[N+](C)(C)CCOP(=O)([O-])OCC(O)CO,999.0
N=c1nc(O)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2[nH]1,999.0
N=c1nc(O)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C3O)c2[nH]1,999.0
N=c1nc(O)c2ncn(C3OC(CO)C(O)C3O)c2[nH]1,999.0
CCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,999.0
O=C(O)CN=C(O)c1ccccc1,999.0
NCCc1cnc[nH]1,999.0
NC(Cc1cnc[nH]1)C(=O)O,999.0
NC(CO)Cc1cnc[nH]1,999.0
CC(O)(CC(=O)O)CC(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,999.0
Oc1ncnc2[nH]cnc12,999.0
O=P(O)(O)OCC1OC(n2cnc3c(O)ncnc32)C(O)C1O,999.0
O=S(=O)(O)Oc1c[nH]c2ccccc12,999.0
OCC1OC(n2cnc3c(O)ncnc32)C(O)C1O,999.0
CCC(C)C(N)C(=O)O,999.0
CC(C)CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,999.0
Nc1ccccc1C(=O)CC(N)C(=O)O,999.0
CC(C)CC(N)C(=O)O,999.0
NCCCCC(N)C(=O)O,999.0
O=C(O)CC(O)C(=O)O,999.0
CSCCC(N)C(=O)O,999.0
Cn1cnc(CC(N)C(=O)O)c1,999.0
CNCCCCC(N)C(=O)O,999.0
OC1C(O)C(O)C(O)C(O)C1O,999.0
CCC(C)C(N=C(C)O)C(=O)O,999.0
CC(O)=NC(CCCNC(=N)N)C(=O)O,999.0
CC(O)=NC(CC(=O)O)C(=O)O,999.0
CC(O)=NC1C(O)OC(CO)C(O)C1O,999.0
CC(O)=NC(CCC(=O)O)C(=O)O,999.0
CC(O)=NC(CCCN)C(=O)O,999.0
CC(O)=NC(CCCCN)C(=O)O,999.0
CC(O)=NCCCCC(N)C(=O)O,999.0
N=C(O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1,999.0
N=C(O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1,999.0
N=C(O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1,999.0
N=C(O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1,999.0
N=C(O)c1cccnc1,999.0
CCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,999.0
CCC(N=C(O)CCC(N)C(=O)O)C(O)=NCC(=O)O,999.0
NCCCC(N)C(=O)O,999.0
CC(C)(CO)C(O)C(O)=NCCC(=O)O,999.0
NC(Cc1ccccc1)C(=O)O,999.0
CN(CC(=O)O)C(=N)NP(=O)(O)O,999.0
C=C(OP(=O)(O)O)C(=O)O,999.0
O=C(O)C1CCCN1,999.0
CCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,999.0
O=P(O)(O)OCC1OC(OP(=O)(O)OP(=O)(O)O)C(O)C1O,999.0
O=C(O)C1(O)CC(O)C(O)C(O)C1,999.0
O=C(O)c1cccnc1C(=O)O,999.0
Nc1ncnc2c1ncn2C1OC(CSCC(N)C(=O)O)C(O)C1O,999.0
Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O,999.0
C[S+](CCC(N)C(=O)[O-])CC1OC(n2cnc3c(N)ncnc32)C(O)C1O,999.0
CSc1ncc(CC(C(=O)[O-])[N+](C)(C)C)[nH]1,999.0
NC(CCCCNC(CCC(=O)O)C(=O)O)C(=O)O,999.0
Nc1c(C(O)=NC(CC(=O)O)C(=O)O)ncn1C1OC(COP(=O)(O)O)C(O)C1O,999.0
O=C(CO)C(O)C(O)C(O)C(O)COP(=O)(O)O,999.0
NC(CO)C(=O)O,999.0
O=C(O)CCC(=O)O,999.0
NCCS(=O)(=O)O,999.0
CCCCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,999.0
CC(O)C(N)C(=O)O,999.0
OCC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,999.0
O=P(O)(O)OCC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,999.0
C[N+](C)(C)C(Cc1cnc[nH]1)C(=O)[O-],999.0
C[N+](C)(C)CCCCC(N)C(=O)[O-],999.0
C[N+](C)(C)C(C(=O)[O-])c1ccccc1,999.0
C[N+](C)(C)C(Cc1c[nH]c2ccccc12)C(=O)[O-],999.0
NC(Cc1c[nH]c2ccccc12)C(=O)O,999.0
NC(Cc1ccc(O)cc1)C(=O)O,999.0
O=c1nc(O)ccn1C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O,999.0
CC(O)=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(O)nc3=O)C(O)C2O)OC(CO)C(O)C1O,999.0
O=c1nc(O)ccn1C1OC(COP(=O)(O)OP(=O)(O)OC2OC(CO)C(O)C(O)C2O)C(O)C1O,999.0
O=C(O)C1OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(O)nc3=O)C(O)C2O)C(O)C(O)C1O,999.0
O=c1nc(O)ccn1C1OC(COP(=O)(O)O)C(O)C1O,999.0
Oc1ccnc(O)n1,999.0
Oc1nc(O)c2nc(O)[nH]c2n1,999.0
O=c1nc(O)ccn1C1OC(CO)C(O)C1O,999.0
O=c1nc(O)ccn1C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,999.0
CC(C)C(N)C(=O)O,999.0
CC(C)=CCCC(C)(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,999.0
CC(C)=CCCC(C)(OC1OC(COC2OC(CO)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,999.0
CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,999.0
CC(CC(O)C(O)C(C)(C)O)C1=C2CC(O)C3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C2(C)CC1,999.0
CC(CC(O)C1OC1(C)C)C1=C2CC(O)C3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C2(C)CC1,999.0
CC(=O)OC(CC(C)C1=C2CC(O)C3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C2(C)CC1)C1OC1(C)C,999.0
CC(C)(O)C1CCC(C)(C2C(O)CC3(C)C4CC(OC5OC(CO)C(O)C(O)C5O)C5C(C)(C)C(OC6OCC(O)C(O)C6O)CCC56CC46CCC23C)O1,999.0
CC12CCC(O)CC1CCC1C2CCC2(C)C(c3ccc(=O)oc3)CCC12O,999.0
CC(=O)OC1CC2(O)C3CCC4CC(O)CCC4(C)C3CCC2(C)C1c1ccc(=O)oc1,999.0
CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)CC12C,999.0
CC(C)=CCCC(C)(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,999.0
CC(C)=CCCC(C)(OC1OC(COC2OC(CO)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,999.0
CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,999.0
CC(C)(O)C1CCC(C)(C2C(O)CC3(C)C4CC(OC5OC(CO)C(O)C(O)C5O)C5C(C)(C)C(OC6OCC(O)C(O)C6O)CCC56CC46CCC23C)O1,999.0
CC12CCC(O)CC1CCC1C2CCC2(C)C(c3ccc(=O)oc3)CCC12O,999.0
CC(=O)OC1CC2(O)C3CCC4CC(O)CCC4(C)C3CCC2(C)C1c1ccc(=O)oc1,999.0
CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)CC12C,999.0
CC(C)=CCCC(C)(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,999.0
CC(C)=CCCC(C)(OC1OC(COC2OC(CO)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,999.0
CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(OC3OC(CO)C(O)C(O)C3O)CC12C,999.0
CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,999.0
CC1OC(OC2CCC3(C)C(CCC4(C)C3C=CC35OCC6(CCC(C)(C)CC63)C(O)CC45C)C2(C)CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,999.0
COc1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,999.0
O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,999.0
O=C(O)C1OC(Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)C(O)C(O)C1O,999.0
COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1O,999.0
COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1O,999.0
CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccc(O)cc3)CC4=O)OC(CO)C(O)C2O)C(O)C(O)C1O,999.0
O=c1c(-c2ccc(O)cc2)coc2c(C3OC(CO)C(O)C(O)C3O)c(O)ccc12,999.0
CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(OC3OC(CO)C(O)C(O)C3O)CC12C,999.0
CC1OC(OC2CCC3(C)C(CCC4(C)C3C=CC35OCC6(CCC(C)(C)CC63)C(O)CC45C)C2(C)CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,999.0
COc1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,999.0
O=C(O)C1OC(Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)C(O)C(O)C1O,999.0
COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1O,999.0
COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1O,999.0
COc1ccc(-c2oc3c(CC=C(C)C)c(OC4OC(CO)C(O)C(O)C4O)cc(O)c3c(=O)c2OC2OC(C)C(O)C(O)C2O)cc1,999.0
CC(=O)OC1C(c2ccc(=O)oc2)C2(C)CCC3C(CCC4CC(O)CCC43C)C23OC13,999.0
CC(=O)OC1C(c2ccc(=O)oc2)C2(C)CCC3C(CCC4(O)CC(O)CCC34C)C23OC13,999.0
COCC12CN(C)C3C4C(OC)C1C3(C(OC)CC2O)C1CC2(O)C(OC)C(O)C4(O)C1C2OC(=O)c1ccccc1,999.0
COc1ccc2c(c1OC)=CN1CCc3cc4c(cc3[C]1C=2)OCO4,999.0
C1=c2ccc3c(c2=CN2CCc4cc5c(cc4[C]12)OCO5)OCO3,999.0
COc1cc2c(cc1OC)[C]1C(C)=c3ccc(OC)c(OC)c3=CN1CC2,999.0
CC(C)=CCCC(C)(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,999.0
CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,999.0
CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)CC12C,999.0
CC(C)=CCCC(C)(OC1OC(COC2OC(CO)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,999.0
CC1OC(OC2CCC3(C)C(CCC4(C)C3C=CC35OCC6(CCC(C)(C)CC63)C(O)CC45C)C2(C)CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,999.0
CC1OC(OC2C(COC3OC(CO)C(O)C(O)C3O)OC(OC3CCC4(C)C(CCC5(C)C4C=CC46OCC7(CCC(C)(C)CC74)C(O)CC56C)C3(C)C)C(O)C2O)C(O)C(O)C1O,999.0
CC1OC(OC2CCC3(C)C(CCC4(C)C3C=CC35OCC6(CCC(C)(C)CC63)C(O)CC45C)C2(C)CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,999.0
CC(C)(O)C1CCC(C)(C2C(O)CC3(C)C4CC(OC5OC(CO)C(O)C(O)C5O)C5C(C)(C)C(OC6OCC(O)C(O)C6O)CCC56CC46CCC23C)O1,999.0
O=C(O)C1OC(Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)C(O)C(O)C1O,999.0
O=c1c(-c2ccc(O)cc2)coc2c(C3OC(CO)C(O)C(O)C3O)c(O)ccc12,999.0
COc1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,999.0
O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,999.0
COc1c(O)cc2c(c1O)C1OC(CO)C(O)C(O)C1OC2=O,999.0
O=c1cc(-c2ccc(O)c(-c3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)c2)oc2cc(O)cc(O)c12,999.0
COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1,999.0
COc1cc(OC)c2c(=O)c(O)c(-c3ccc(OC)c(OC)c3)oc2c1,999.0
COc1cc2oc(-c3ccccc3)cc(=O)c2c(OC)c1OC,999.0
COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)ccc1O,999.0
COc1cc2oc(-c3ccc(O)c(O)c3)cc(=O)c2c(O)c1OC,999.0
COc1cc2oc(-c3ccc(OC4OC(CO)C(O)C(O)C4O)cc3)cc(=O)c2c(O)c1OC,999.0
COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O,999.0
COc1ccc(-c2cc(=O)c3c(O)c(C4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)c(OC)cc3o2)cc1,999.0
COc1cc2oc(-c3ccc(OC4OC(CO)C(O)C(O)C4O)cc3)cc(=O)c2c(O)c1C1OC(CO)C(O)C(O)C1O,999.0
COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)cc3o2)cc1,999.0
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,999.0
CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1,999.0
O=C1CC(c2ccc(OC3OC(CO)C(O)C(O)C3O)cc2)Oc2cc(O)ccc21,999.0
COc1cc(O)c2c(c1)OC(c1ccc(O)cc1)CC2=O,999.0
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,999.0
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12,999.0
O=c1c2cc(O)c(O)cc2oc2cc(O)c(C3OC(CO)C(O)C(O)C3O)c(O)c12,999.0
O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,999.0
O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,999.0
CC1OC(Oc2c(-c3cc(O)c(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,999.0
COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1,999.0
CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,999.0
COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1,999.0
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,999.0
COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1,999.0
O=C1CC(c2ccc(O)cc2)Oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c21,999.0
COc1cc(OC)c2c(=O)c(O)c(-c3ccc(OC)c(OC)c3)oc2c1,999.0
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,999.0
CC(=O)Oc1cc(OC(C)=O)c2c(=O)c(OC(C)=O)c(-c3ccc(OC(C)=O)c(OC(C)=O)c3)oc2c1,999.0
O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,999.0
O=c1c(OC2OCC(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,999.0
CC1OC(OC2C(Oc3cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc4c3)OC(CO)C(O)C2O)C(O)C(O)C1O,999.0
CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(OC5OC(C)C(O)C(O)C5O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,999.0
COc1ccc(-c2cc(=O)c3c(OC(C)=O)cc(OC(C)=O)cc3o2)cc1,999.0
COc1cc(C2c3cc4c(cc3CC3COC(=O)C32)OCO4)cc(OC)c1OC,999.0
O=C(O)C1OC(Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)C(O)C(O)C1O,999.0
COc1c(O)cc2oc(-c3ccccc3)cc(=O)c2c1OC,999.0
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,999.0
O=C1c2c(O)cc(O)cc2OC(c2ccc(O)cc2)C1c1c(O)cc(O)c2c(=O)cc(-c3ccc(O)c(O)c3)oc12,999.0
O=c1cc(-c2ccc(O)cc2)oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12,999.0
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,999.0
COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(COC5OC(CO)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1O,999.0
COc1cc2oc(-c3ccc(OC4OC(CO)C(O)C(O)C4O)cc3)cc(=O)c2c(O)c1OC,999.0
CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,999.0
CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(OC3OC(CO)C(O)C(O)C3O)CC12C,999.0
CC1OC(OC2CCC3(C)C(CCC4(C)C3C=CC3=C5CC(C)(C)CCC5(CO)C(O)CC34C)C2(C)CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,999.0
CC1OC(OC2C(COC3OC(CO)C(O)C(O)C3O)OC(OC3CCC4(C)C(CCC5(C)C4C=CC46OCC7(CCC(C)(C)CC74)C(O)CC56C)C3(C)C)C(O)C2O)C(O)C(O)C1O,999.0
CC1OC(OC2CCC3(C)C(CCC4(C)C3C=CC35OCC6(CCC(C)(C)CC63)C(O)CC45C)C2(C)CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,999.0
CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(COC5OCC(O)C(O)C5O)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,999.0
