stage4_index,dataset_group,dataset_name,source_file,source_row,record_id,name,origin_smiles,taut_smiles,rt,formula,inchikey,canonical_smiles,taut_changed,taut_fallback,taut_reason,smrt_exact_overlap
73,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,73,Cao_HILIC_116_73,,C=CC1CN2CCC1CC2C(O)c1ccnc2ccccc12,C=CC1CN2CCC1CC2C(O)c1ccnc2ccccc12,525.0,C19H22N2O,KMPWYEUPVWOPIM-UHFFFAOYSA-N,C=CC1CN2CCC1CC2C(O)c1ccnc2ccccc12,0.0,0,ok,0
74,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,74,Cao_HILIC_116_74,,NCCCC(=O)O,NCCCC(=O)O,693.0,C4H9NO2,BTCSSZJGUNDROE-UHFFFAOYSA-N,NCCCC(=O)O,0.0,0,ok,0
75,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,75,Cao_HILIC_116_75,,Nc1nc[nH]c2ncnc1-2,Nc1ncnc2[nH]cnc12,493.2000000000001,C5H5N5,GFFGJBXGBJISGV-UHFFFAOYSA-N,Nc1nc[nH]c2ncnc1-2,1.0,0,ok,0
76,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,76,Cao_HILIC_116_76,,c1ccc(CNCc2ccccc2)cc1,c1ccc(CNCc2ccccc2)cc1,442.2,C14H15N,BWLUMTFWVZZZND-UHFFFAOYSA-N,c1ccc(CNCc2ccccc2)cc1,0.0,0,ok,0
77,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,77,Cao_HILIC_116_77,,O=C(O)CC1OCC=C2CN3CCC45C6=CC(=O)C(=O)C([N+](=O)[O-])=C6NC4C1C2CC35,O=C(O)CC1OCC=C2CN3CCC45C6=CC(=O)C(O)=C([N+](=O)[O-])C6=NC4C1C2CC35,694.8,C21H21N3O7,IVEMPCACOMNRGI-UHFFFAOYSA-N,O=C(O)CC1OCC=C2CN3CCC45C6=CC(=O)C(=O)C([N+](=O)[O-])=C6NC4C1C2CC35,1.0,0,ok,0
78,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,78,Cao_HILIC_116_78,,Cn1c(=O)c2nc[nH]c2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,136.79999999999998,C7H8N4O2,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,Cn1c(=O)c2nc[nH]c2n(C)c1=O,1.0,0,ok,0
79,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,79,Cao_HILIC_116_79,,NC(CCCC(N)C(=O)O)C(=O)O,NC(CCCC(N)C(=O)O)C(=O)O,891.0,C7H14N2O4,GMKMEZVLHJARHF-UHFFFAOYSA-N,NC(CCCC(N)C(=O)O)C(=O)O,0.0,0,ok,0
80,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,80,Cao_HILIC_116_80,,NCCS(=O)(=O)O,NCCS(=O)(=O)O,758.4000000000001,C2H7NO3S,XOAAWQZATWQOTB-UHFFFAOYSA-N,NCCS(=O)(=O)O,0.0,0,ok,0
81,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,81,Cao_HILIC_116_81,,CCCC(N)C(=O)O,CCCC(N)C(=O)O,623.4000000000001,C5H11NO2,SNDPXSYFESPGGJ-UHFFFAOYSA-N,CCCC(N)C(=O)O,0.0,0,ok,0
82,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,82,Cao_HILIC_116_82,,NC(CCCC(=O)O)C(=O)O,NC(CCCC(=O)O)C(=O)O,744.0,C6H11NO4,OYIFNHCXNCRBQI-UHFFFAOYSA-N,NC(CCCC(=O)O)C(=O)O,0.0,0,ok,0
83,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,83,Cao_HILIC_116_83,,CCC(C)C(N)C(=O)O,CCC(C)C(N)C(=O)O,592.1999999999999,C6H13NO2,AGPKZVBTJJNPAG-UHFFFAOYSA-N,CCC(C)C(N)C(=O)O,0.0,0,ok,0
84,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,84,Cao_HILIC_116_84,,COc1ccc2[nH]cc(CC(N)C(=O)O)c2c1,COc1ccc2[nH]cc(CC(N)C(=O)O)c2c1,584.4,C12H14N2O3,KVNPSKDDJARYKK-UHFFFAOYSA-N,COc1ccc2[nH]cc(CC(N)C(=O)O)c2c1,0.0,0,ok,0
85,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,85,Cao_HILIC_116_85,,CC(C)(C)C(N)C(=O)O,CC(C)(C)C(N)C(=O)O,602.4,C6H13NO2,NPDBDJFLKKQMCM-UHFFFAOYSA-N,CC(C)(C)C(N)C(=O)O,0.0,0,ok,0
86,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,86,Cao_HILIC_116_86,,O=C(O)C1CC(O)CN1,O=C(O)C1CC(O)CN1,727.8000000000001,C5H9NO3,PMMYEEVYMWASQN-UHFFFAOYSA-N,O=C(O)C1CC(O)CN1,0.0,0,ok,0
87,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,87,Cao_HILIC_116_87,,CCC(N)C(=O)O,CCC(N)C(=O)O,693.6,C4H9NO2,QWCKQJZIFLGMSD-UHFFFAOYSA-N,CCC(N)C(=O)O,0.0,0,ok,0
88,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,88,Cao_HILIC_116_88,,NCCC(N)C(=O)O,NCCC(N)C(=O)O,955.2,C4H10N2O2,OGNSCSPNOLGXSM-UHFFFAOYSA-N,NCCC(N)C(=O)O,0.0,0,ok,0
89,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,89,Cao_HILIC_116_89,,CCCCC(N)C(=O)O,CCCCC(N)C(=O)O,577.1999999999999,C6H13NO2,LRQKBLKVPFOOQJ-UHFFFAOYSA-N,CCCCC(N)C(=O)O,0.0,0,ok,0
90,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,90,Cao_HILIC_116_90,,CCCC(N)C(=O)O,CCCC(N)C(=O)O,627.6,C5H11NO2,SNDPXSYFESPGGJ-UHFFFAOYSA-N,CCCC(N)C(=O)O,0.0,0,ok,0
91,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,91,Cao_HILIC_116_91,,CC(C)=CCNc1nc[nH]c2ncnc1-2,CC(C)=CCNc1ncnc2[nH]cnc12,172.79999999999998,C10H13N5,HYVABZIGRDEKCD-UHFFFAOYSA-N,CC(C)=CCNc1nc[nH]c2ncnc1-2,1.0,0,ok,0
92,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,92,Cao_HILIC_116_92,,NCCCC(N)C(=O)O,NCCCC(N)C(=O)O,955.8,C5H12N2O2,AHLPHDHHMVZTML-UHFFFAOYSA-N,NCCCC(N)C(=O)O,0.0,0,ok,0
93,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,93,Cao_HILIC_116_93,,NCC(O)=NCC(=O)O,NCC(=O)NCC(=O)O,863.4000000000001,C4H8N2O3,YMAWOPBAYDPSLA-UHFFFAOYSA-N,NCC(O)=NCC(=O)O,1.0,0,ok,0
94,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,94,Cao_HILIC_116_94,,Cc1cnc(O)nc1O,Cc1c[nH]c(=O)[nH]c1=O,210.6,C5H6N2O2,RWQNBRDOKXIBIV-UHFFFAOYSA-N,Cc1cnc(O)nc1O,1.0,0,ok,0
95,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,95,Cao_HILIC_116_95,,Nc1ccc(C(=O)O)cc1,Nc1ccc(C(=O)O)cc1,135.6,C7H7NO2,ALYNCZNDIQEVRV-UHFFFAOYSA-N,Nc1ccc(C(=O)O)cc1,0.0,0,ok,0
96,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,96,Cao_HILIC_116_96,,NCCO,NCCO,773.4000000000001,C2H7NO,HZAXFHJVJLSVMW-UHFFFAOYSA-N,NCCO,0.0,0,ok,0
97,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,97,Cao_HILIC_116_97,,NCc1ccccc1,NCc1ccccc1,614.4,C7H9N,WGQKYBSKWIADBV-UHFFFAOYSA-N,NCc1ccccc1,0.0,0,ok,0
98,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,98,Cao_HILIC_116_98,,O=P(O)(O)OCC(O)CO,O=P(O)(O)OCC(O)CO,811.1999999999999,C3H9O6P,AWUCVROLDVIAJX-UHFFFAOYSA-N,O=P(O)(O)OCC(O)CO,0.0,0,ok,0
99,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,99,Cao_HILIC_116_99,,CC(O)=NC1C(O)OC(CO)C(O)C1O,CC(=O)NC1C(O)OC(CO)C(O)C1O,596.4,C8H15NO6,OVRNDRQMDRJTHS-UHFFFAOYSA-N,CC(O)=NC1C(O)OC(CO)C(O)C1O,1.0,0,ok,0
100,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,100,Cao_HILIC_116_100,,O=C(O)CNCC(=O)O,O=C(O)CNCC(=O)O,822.6,C4H7NO4,NBZBKCUXIYYUSX-UHFFFAOYSA-N,O=C(O)CNCC(=O)O,0.0,0,ok,0
101,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,101,Cao_HILIC_116_101,,NC(Cc1ccccc1)C(=O)O,NC(Cc1ccccc1)C(=O)O,581.4,C9H11NO2,COLNVLDHVKWLRT-UHFFFAOYSA-N,NC(Cc1ccccc1)C(=O)O,0.0,0,ok,0
102,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,102,Cao_HILIC_116_102,,Cc1cn(C2CC(O)C(CO)O2)c(=O)nc1O,Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,264.6,C10H14N2O5,IQFYYKKMVGJFEH-UHFFFAOYSA-N,Cc1cn(C2CC(O)C(CO)O2)c(=O)nc1O,1.0,0,ok,0
103,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,103,Cao_HILIC_116_103,,CC(=N)O,CC(N)=O,142.79999999999998,C2H5NO,DLFVBJFMPXGRIB-UHFFFAOYSA-N,CC(=N)O,1.0,0,ok,0
104,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,104,Cao_HILIC_116_104,,Cc1cn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)nc1O,Cc1cn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]c1=O,711.5999999999999,C10H15N2O8P,GYOZYWVXFNDGLU-UHFFFAOYSA-N,Cc1cn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)nc1O,1.0,0,ok,0
105,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,105,Cao_HILIC_116_105,,NCCc1ccc(O)cc1,NCCc1ccc(O)cc1,627.6,C8H11NO,DZGWFCGJZKJUFP-UHFFFAOYSA-N,NCCc1ccc(O)cc1,0.0,0,ok,0
106,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,106,Cao_HILIC_116_106,,N=c1nc(O)c2ncn(C3CC(O)C(CO)O3)c2[nH]1,Nc1nc(=O)c2ncn(C3CC(O)C(CO)O3)c2[nH]1,568.8000000000001,C10H13N5O4,YKBGVTZYEHREMT-UHFFFAOYSA-N,N=c1nc(O)c2ncn(C3CC(O)C(CO)O3)c2[nH]1,1.0,0,ok,0
107,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,107,Cao_HILIC_116_107,,Cc1ncc(COP(=O)(O)O)c(C=O)c1O,Cc1ncc(COP(=O)(O)O)c(C=O)c1O,618.0,C8H10NO6P,NGVDGCNFYWLIFO-UHFFFAOYSA-N,Cc1ncc(COP(=O)(O)O)c(C=O)c1O,0.0,0,ok,0
108,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,108,Cao_HILIC_116_108,,N=C(O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1,NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1,848.4000000000001,C21H27N7O14P2,BAWFJGJZGIEFAR-UHFFFAOYSA-N,N=C(O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1,1.0,0,ok,0
109,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,109,Cao_HILIC_116_109,,N=c1ccn(C2CC(O)C(CO)O2)c(O)n1,Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1,602.4,C9H13N3O4,CKTSBUTUHBMZGZ-UHFFFAOYSA-N,N=c1ccn(C2CC(O)C(CO)O2)c(O)n1,1.0,0,ok,0
110,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,110,Cao_HILIC_116_110,,N=c1ccn(C2OC(CO)C(O)C2O)c(O)n1,Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,628.8000000000001,C9H13N3O5,UHDGCWIWMRVCDJ-UHFFFAOYSA-N,N=c1ccn(C2OC(CO)C(O)C2O)c(O)n1,1.0,0,ok,0
111,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,111,Cao_HILIC_116_111,,Nc1ncnc2c1ncn2C1CC(O)C(CO)O1,Nc1ncnc2c1ncn2C1CC(O)C(CO)O1,429.0,C10H13N5O3,OLXZPDWKRNYJJZ-UHFFFAOYSA-N,Nc1ncnc2c1ncn2C1CC(O)C(CO)O1,0.0,0,ok,0
112,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,112,Cao_HILIC_116_112,,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,517.8000000000001,C15H14O6,PFTAWBLQPZVEMU-UHFFFAOYSA-N,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,0.0,0,ok,0
113,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,113,Cao_HILIC_116_113,,O=C(O)C(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,O=C(O)C(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,858.0,C12H22O12,JYTUSYBCFIZPBE-UHFFFAOYSA-N,O=C(O)C(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,0.0,0,ok,0
114,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,114,Cao_HILIC_116_114,,OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,809.4,C12H22O11,GUBGYTABKSRVRQ-UHFFFAOYSA-N,OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,0.0,0,ok,0
115,predret10,Cao_HILIC_116,external_data/predret10/smiles_rt_txt/Cao_HILIC_116.txt,115,Cao_HILIC_116_115,,CC(O)=NC1C(O)OC(CO)C(O)C1O,CC(=O)NC1C(O)OC(CO)C(O)C1O,597.6,C8H15NO6,OVRNDRQMDRJTHS-UHFFFAOYSA-N,CC(O)=NC1C(O)OC(CO)C(O)C1O,1.0,0,ok,0
116,predret10,Eawag_XBridgeC18_364,external_data/predret10/smiles_rt_txt/Eawag_XBridgeC18_364.txt,0,Eawag_XBridgeC18_364_0,,Cc1nnc(-c2ccccc2)c(O)n1,Cc1nc(=O)c(-c2ccccc2)n[nH]1,306.0,C10H9N3O,OUSYWCQYMPDAEO-UHFFFAOYSA-N,Cc1nnc(-c2ccccc2)c(O)n1,1.0,0,ok,0
117,predret10,Eawag_XBridgeC18_364,external_data/predret10/smiles_rt_txt/Eawag_XBridgeC18_364.txt,1,Eawag_XBridgeC18_364_1,,N#Cc1cc(Br)c(O)c(Br)c1,N#Cc1cc(Br)c(O)c(Br)c1,498.00000000000006,C7H3Br2NO,UPMXNNIRAGDFEH-UHFFFAOYSA-N,N#Cc1cc(Br)c(O)c(Br)c1,0.0,0,ok,0
118,predret10,Eawag_XBridgeC18_364,external_data/predret10/smiles_rt_txt/Eawag_XBridgeC18_364.txt,2,Eawag_XBridgeC18_364_2,,CC(C)c1ccc(N)cc1,CC(C)c1ccc(N)cc1,312.0,C9H13N,LRTFPLFDLJYEKT-UHFFFAOYSA-N,CC(C)c1ccc(N)cc1,0.0,0,ok,0
119,predret10,Eawag_XBridgeC18_364,external_data/predret10/smiles_rt_txt/Eawag_XBridgeC18_364.txt,3,Eawag_XBridgeC18_364_3,,Cc1nnc(-c2ccccc2)c(=O)n1N,Cc1nnc(-c2ccccc2)c(=O)n1N,294.0,C10H10N4O,VHCNQEUWZYOAEV-UHFFFAOYSA-N,Cc1nnc(-c2ccccc2)c(=O)n1N,0.0,0,ok,0
120,predret10,Eawag_XBridgeC18_364,external_data/predret10/smiles_rt_txt/Eawag_XBridgeC18_364.txt,4,Eawag_XBridgeC18_364_4,,CCc1cccc(C)c1N1C(=O)COCC1C,CCc1cccc(C)c1N1C(=O)COCC1C,492.0,C14H19NO2,DVBDYPDVNRJKNJ-UHFFFAOYSA-N,CCc1cccc(C)c1N1C(=O)COCC1C,0.0,0,ok,0
121,predret10,Eawag_XBridgeC18_364,external_data/predret10/smiles_rt_txt/Eawag_XBridgeC18_364.txt,5,Eawag_XBridgeC18_364_5,,CCN(CC)C(=O)SCc1ccccc1Cl,CCN(CC)C(=O)SCc1ccccc1Cl,798.0,C12H16ClNOS,LLLFASISUZUJEQ-UHFFFAOYSA-N,CCN(CC)C(=O)SCc1ccccc1Cl,0.0,0,ok,0
122,predret10,Eawag_XBridgeC18_364,external_data/predret10/smiles_rt_txt/Eawag_XBridgeC18_364.txt,6,Eawag_XBridgeC18_364_6,,CCCN(CCC)C(=O)SCc1ccccc1,CCCN(CCC)C(=O)SCc1ccccc1,864.0,C14H21NOS,NQLVQOSNDJXLKG-UHFFFAOYSA-N,CCCN(CCC)C(=O)SCc1ccccc1,0.0,0,ok,0
123,predret10,Eawag_XBridgeC18_364,external_data/predret10/smiles_rt_txt/Eawag_XBridgeC18_364.txt,7,Eawag_XBridgeC18_364_7,,N#Cc1c(Cl)cccc1Cl,N#Cc1c(Cl)cccc1Cl,510.0,C7H3Cl2N,YOYAIZYFCNQIRF-UHFFFAOYSA-N,N#Cc1c(Cl)cccc1Cl,0.0,0,ok,0
124,predret10,Eawag_XBridgeC18_364,external_data/predret10/smiles_rt_txt/Eawag_XBridgeC18_364.txt,8,Eawag_XBridgeC18_364_8,,N=C(O)c1c(Cl)cccc1Cl,NC(=O)c1c(Cl)cccc1Cl,240.0,C7H5Cl2NO,JHSPCUHPSIUQRB-UHFFFAOYSA-N,N=C(O)c1c(Cl)cccc1Cl,1.0,0,ok,0
125,predret10,Eawag_XBridgeC18_364,external_data/predret10/smiles_rt_txt/Eawag_XBridgeC18_364.txt,9,Eawag_XBridgeC18_364_9,,CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,690.0,C15H18ClN3O,UFNOUKDBUJZYDE-UHFFFAOYSA-N,CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,0.0,0,ok,0
126,predret10,Eawag_XBridgeC18_364,external_data/predret10/smiles_rt_txt/Eawag_XBridgeC18_364.txt,10,Eawag_XBridgeC18_364_10,,N#Cc1cc(I)c(O)c(I)c1,N#Cc1cc(I)c(O)c(I)c1,558.0,C7H3I2NO,NRXQIUSYPAHGNM-UHFFFAOYSA-N,N#Cc1cc(I)c(O)c(I)c1,0.0,0,ok,0
127,predret10,Eawag_XBridgeC18_364,external_data/predret10/smiles_rt_txt/Eawag_XBridgeC18_364.txt,11,Eawag_XBridgeC18_364_11,,Nc1cnn(-c2ccccc2)c(=O)c1Cl,Nc1cnn(-c2ccccc2)c(=O)c1Cl,312.0,C10H8ClN3O,WYKYKTKDBLFHCY-UHFFFAOYSA-N,Nc1cnn(-c2ccccc2)c(=O)c1Cl,0.0,0,ok,0
128,predret10,Eawag_XBridgeC18_364,external_data/predret10/smiles_rt_txt/Eawag_XBridgeC18_364.txt,12,Eawag_XBridgeC18_364_12,,COC=C(C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,COC=C(C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,594.0,C22H17N3O5,WFDXOXNFNRHQEC-UHFFFAOYSA-N,COC=C(C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,0.0,0,ok,0
129,predret10,Eawag_XBridgeC18_364,external_data/predret10/smiles_rt_txt/Eawag_XBridgeC18_364.txt,13,Eawag_XBridgeC18_364_13,,CSc1nnc(C(C)(C)C)c(=O)n1N,CSc1nnc(C(C)(C)C)c(=O)n1N,414.0,C8H14N4OS,FOXFZRUHNHCZPX-UHFFFAOYSA-N,CSc1nnc(C(C)(C)C)c(=O)n1N,0.0,0,ok,0
130,predret10,Eawag_XBridgeC18_364,external_data/predret10/smiles_rt_txt/Eawag_XBridgeC18_364.txt,14,Eawag_XBridgeC18_364_14,,CC(C)(C)c1nnc(O)n(N)c1=O,CC(C)(C)c1n[nH]c(=O)n(N)c1=O,354.0,C7H12N4O2,AHBXXEZLRFCZSF-UHFFFAOYSA-N,CC(C)(C)c1nnc(O)n(N)c1=O,1.0,0,ok,0
131,predret10,Eawag_XBridgeC18_364,external_data/predret10/smiles_rt_txt/Eawag_XBridgeC18_364.txt,15,Eawag_XBridgeC18_364_15,,COC(O)=Nc1cccc(OC(O)=Nc2cccc(C)c2)c1,COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,570.0,C16H16N2O4,IDOWTHOLJBTAFI-UHFFFAOYSA-N,COC(O)=Nc1cccc(OC(O)=Nc2cccc(C)c2)c1,1.0,0,ok,0
132,predret10,Eawag_XBridgeC18_364,external_data/predret10/smiles_rt_txt/Eawag_XBridgeC18_364.txt,16,Eawag_XBridgeC18_364_16,,Fc1ccc(C2(Cn3cncn3)OC2c2ccccc2Cl)cc1,Fc1ccc(C2(Cn3cncn3)OC2c2ccccc2Cl)cc1,702.0,C17H13ClFN3O,ZMYFCFLJBGAQRS-UHFFFAOYSA-N,Fc1ccc(C2(Cn3cncn3)OC2c2ccccc2Cl)cc1,0.0,0,ok,0
133,predret10,Eawag_XBridgeC18_364,external_data/predret10/smiles_rt_txt/Eawag_XBridgeC18_364.txt,17,Eawag_XBridgeC18_364_17,,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,732.0,C15H16Cl3N3O2,TVLSRXXIMLFWEO-UHFFFAOYSA-N,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,0.0,0,ok,0
134,predret10,Eawag_XBridgeC18_364,external_data/predret10/smiles_rt_txt/Eawag_XBridgeC18_364.txt,18,Eawag_XBridgeC18_364_18,,C[Si](Cn1cncn1)(c1ccc(F)cc1)c1ccc(F)cc1,C[Si](Cn1cncn1)(c1ccc(F)cc1)c1ccc(F)cc1,744.0,C16H15F2N3Si,FQKUGOMFVDPBIZ-UHFFFAOYSA-N,C[Si](Cn1cncn1)(c1ccc(F)cc1)c1ccc(F)cc1,0.0,0,ok,0
135,predret10,Eawag_XBridgeC18_364,external_data/predret10/smiles_rt_txt/Eawag_XBridgeC18_364.txt,19,Eawag_XBridgeC18_364_19,,CCc1cccc(CC)c1N(COC)C(=O)CS(=O)(=O)O,CCc1cccc(CC)c1N(COC)C(=O)CS(=O)(=O)O,462.0,C14H21NO5S,UTCJUUGCHWHUNI-UHFFFAOYSA-N,CCc1cccc(CC)c1N(COC)C(=O)CS(=O)(=O)O,0.0,0,ok,0
136,predret10,Eawag_XBridgeC18_364,external_data/predret10/smiles_rt_txt/Eawag_XBridgeC18_364.txt,20,Eawag_XBridgeC18_364_20,,CCc1cccc(CC)c1N(COC)C(=O)C(=O)O,CCc1cccc(CC)c1N(COC)C(=O)C(=O)O,444.0,C14H19NO4,MHCYOELBTPOBIU-UHFFFAOYSA-N,CCc1cccc(CC)c1N(COC)C(=O)C(=O)O,0.0,0,ok,0
137,predret10,Eawag_XBridgeC18_364,external_data/predret10/smiles_rt_txt/Eawag_XBridgeC18_364.txt,21,Eawag_XBridgeC18_364_21,,CCOCN(C(=O)C(=O)O)c1c(C)cccc1CC,CCOCN(C(=O)C(=O)O)c1c(C)cccc1CC,450.0,C14H19NO4,OTKTUNJJKYTOFF-UHFFFAOYSA-N,CCOCN(C(=O)C(=O)O)c1c(C)cccc1CC,0.0,0,ok,0
138,predret10,Eawag_XBridgeC18_364,external_data/predret10/smiles_rt_txt/Eawag_XBridgeC18_364.txt,22,Eawag_XBridgeC18_364_22,,CCOCN(C(=O)CS(=O)(=O)O)c1c(C)cccc1CC,CCOCN(C(=O)CS(=O)(=O)O)c1c(C)cccc1CC,462.0,C14H21NO5S,HXAIQOCRALNGKB-UHFFFAOYSA-N,CCOCN(C(=O)CS(=O)(=O)O)c1c(C)cccc1CC,0.0,0,ok,0
139,predret10,Eawag_XBridgeC18_364,external_data/predret10/smiles_rt_txt/Eawag_XBridgeC18_364.txt,23,Eawag_XBridgeC18_364_23,,CCOCN(C(=O)CCl)c1c(C)cccc1CC,CCOCN(C(=O)CCl)c1c(C)cccc1CC,702.0,C14H20ClNO2,VTNQPKFIQCLBDU-UHFFFAOYSA-N,CCOCN(C(=O)CCl)c1c(C)cccc1CC,0.0,0,ok,0
140,predret10,Eawag_XBridgeC18_364,external_data/predret10/smiles_rt_txt/Eawag_XBridgeC18_364.txt,24,Eawag_XBridgeC18_364_24,,Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,924.0,C19H23N3,QXAITBQSYVNQDR-UHFFFAOYSA-N,Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,0.0,0,ok,0
